,Log_Returns,Macro,Predicted_Return,Residual
2010-02-28,0.03071843329897172,0.13,0.010620412971160668,0.02009802032781105
2010-03-31,0.05909867152199677,0.16,0.010615358502491807,0.04848331301950497
2010-04-30,0.015351549974037836,0.2,0.010608619210933326,0.0047429307631045095
2010-05-31,-0.08278908201304608,0.2,0.010608619210933326,-0.0933977012239794
2010-06-30,-0.0531272496636067,0.18,0.010611988856712566,-0.06373923852031926
2010-07-31,0.0660690400195148,0.18,0.010611988856712566,0.05545705116280224
2010-08-31,-0.04602353746351309,0.19,0.010610304033822947,-0.05663384149733604
2010-09-30,0.08576905355145097,0.19,0.010610304033822947,0.07515874951762802
2010-10-31,0.037490578667079485,0.19,0.010610304033822947,0.02688027463325654
2010-11-30,0.0,0.19,0.010610304033822947,-0.010610304033822947
2010-12-31,0.06471246780021146,0.18,0.010611988856712566,0.0541004789434989
2011-01-31,0.023032793471944053,0.17,0.010613673679602188,0.012419119792341865
2011-02-28,0.034147590471907165,0.16,0.010615358502491807,0.023532231969415358
2011-03-31,0.00012026845572122823,0.14,0.010618728148271049,-0.010498459692549821
2011-04-30,0.028549615680120405,0.1,0.01062546743982953,0.017924148240290875
2011-05-31,-0.011277622673407211,0.09,0.010627152262719151,-0.021904774936126362
2011-06-30,-0.01701355785431198,0.09,0.010627152262719151,-0.027640710117031134
2011-07-31,-0.02020753719764405,0.07,0.010630521908498392,-0.030838059106142443
2011-08-31,-0.05654470197784199,0.1,0.01062546743982953,-0.06717016941767152
2011-09-30,-0.07194817153558213,0.08,0.01062883708560877,-0.0825770086211909
2011-10-31,0.10359153509595272,0.07,0.010630521908498392,0.09296101318745432
2011-11-30,-0.004072030974847874,0.08,0.01062883708560877,-0.014700868060456646
2011-12-31,0.010394163593125626,0.07,0.010630521908498392,-0.0002363583153727651
2012-01-31,0.045331557238898035,0.08,0.01062883708560877,0.03470272015328926
2012-02-29,0.04248967637606401,0.1,0.01062546743982953,0.031864208936234484
2012-03-31,0.03165720340479896,0.13,0.010620412971160668,0.02103679043363829
2012-04-30,-0.006697699738298422,0.14,0.010618728148271049,-0.017316427886569473
2012-05-31,-0.06193492001229914,0.16,0.010615358502491807,-0.07255027851479094
2012-06-30,0.03977939151074982,0.16,0.010615358502491807,0.029164033008258015
2012-07-31,0.011760357821230933,0.16,0.010615358502491807,0.001144999318739126
2012-08-31,0.024743833009557785,0.13,0.010620412971160668,0.014123420038397116
2012-09-30,0.025034515735446343,0.14,0.010618728148271049,0.014415787587175294
2012-10-31,-0.018365639689054927,0.16,0.010615358502491807,-0.028980998191546734
2012-11-30,0.005644027941484794,0.16,0.010615358502491807,-0.004971330561007013
2012-12-31,0.00889427678872977,0.16,0.010615358502491807,-0.0017210817137620366
2013-01-31,0.04992290617235275,0.14,0.010618728148271049,0.039304178024081704
2013-02-28,0.012678445065575151,0.15,0.010617043325381428,0.002061401740193723
2013-03-31,0.037268300150066276,0.14,0.010618728148271049,0.026649572001795227
2013-04-30,0.019030059243342255,0.15,0.010617043325381428,0.008413015917960827
2013-05-31,0.023334912255226048,0.11,0.010623782616939909,0.012711129638286139
2013-06-30,-0.013434112091105375,0.09,0.010627152262719151,-0.024061264353824524
2013-07-31,0.05038595527466227,0.09,0.010627152262719151,0.039758803011943115
2013-08-31,-0.03045141158085502,0.08,0.01062883708560877,-0.041080248666463794
2013-09-30,0.03115594385545002,0.08,0.01062883708560877,0.02052710676984125
2013-10-31,0.045266997948991,0.09,0.010627152262719151,0.03463984568627185
2013-11-30,0.029206879897977222,0.08,0.01062883708560877,0.018578042812368453
2013-12-31,0.025596076504528983,0.09,0.010627152262719151,0.014968924241809832
2014-01-31,-0.03588452243168404,0.07,0.010630521908498392,-0.04651504434018243
2014-02-28,0.044509972872160526,0.07,0.010630521908498392,0.033879450963662135
2014-03-31,0.008261264857505744,0.08,0.01062883708560877,-0.002367572228103026
2014-04-30,0.006927773095062447,0.09,0.010627152262719151,-0.0036993791676567037
2014-05-31,0.022941313589926477,0.09,0.010627152262719151,0.012314161327207326
2014-06-30,0.020434445723932573,0.1,0.01062546743982953,0.009808978284103043
2014-07-31,-0.013528412668208173,0.09,0.010627152262719151,-0.024155564930927326
2014-08-31,0.038704908564398906,0.09,0.010627152262719151,0.028077756301679753
2014-09-30,-0.013892848402711353,0.09,0.010627152262719151,-0.024520000665430502
2014-10-31,0.023278232294298012,0.09,0.010627152262719151,0.012651080031578861
2014-11-30,0.02710133348711673,0.09,0.010627152262719151,0.01647418122439758
2014-12-31,-0.002540171191393184,0.12,0.01062209779405029,-0.013162268985443475
2015-01-31,-0.030076868972748628,0.11,0.010623782616939909,-0.04070065158968854
2015-02-28,0.05468193007671251,0.11,0.010623782616939909,0.0440581474597726
2015-03-31,-0.015830349731866988,0.11,0.010623782616939909,-0.0264541323488069
2015-04-30,0.00978591224739072,0.12,0.01062209779405029,-0.0008361855466595697
2015-05-31,0.01277421876069303,0.12,0.01062209779405029,0.0021521209666427402
2015-06-30,-0.020521247163982178,0.13,0.010620412971160668,-0.031141660135142846
2015-07-31,0.02233799760235217,0.13,0.010620412971160668,0.011717584631191501
2015-08-31,-0.06288683795556535,0.14,0.010618728148271049,-0.0735055661038364
2015-09-30,-0.02584684493055157,0.14,0.010618728148271049,-0.036465573078822616
2015-10-31,0.08163456791665424,0.12,0.01062209779405029,0.07101247012260395
2015-11-30,0.003648535164794745,0.12,0.01062209779405029,-0.006973562629255544
2015-12-31,-0.01743343752055707,0.24,0.010601879919374845,-0.028035317439931914
2016-01-31,-0.05106872142872111,0.34,0.01058503169047864,-0.06165375311919975
2016-02-29,-0.000826177894694506,0.38,0.010578292398920159,-0.011404470293614664
2016-03-31,0.06509990786475067,0.36,0.010581662044699399,0.05451824582005127
2016-04-30,0.003933365482550004,0.37,0.01057997722180978,-0.006646611739259776
2016-05-31,0.016868603531370624,0.37,0.01057997722180978,0.006288626309560844
2016-06-30,0.0034699956995957863,0.38,0.010578292398920159,-0.007108296699324373
2016-07-31,0.035821979652177205,0.39,0.010576607576030538,0.025245372076146667
2016-08-31,0.0011966822816389495,0.4,0.010574922753140918,-0.009378240471501969
2016-09-30,5.8109538615552924e-05,0.4,0.010574922753140918,-0.010516813214525366
2016-10-31,-0.017488965598841683,0.4,0.010574922753140918,-0.0280638883519826
2016-11-30,0.03617599140961481,0.41,0.010573237930251297,0.025602753479363513
2016-12-31,0.020069004968490255,0.54,0.010551335232686232,0.009517669735804023
2017-01-31,0.01773655626074016,0.65,0.010532802180900408,0.007203754079839751
2017-02-28,0.038539372826084065,0.66,0.010531117358010787,0.028008255468073277
2017-03-31,0.0012490749749443702,0.79,0.010509214660445722,-0.00926013968550135
2017-04-30,0.009877025042120685,0.9,0.010490681608659898,-0.0006136565665392137
2017-05-31,0.014014320598277279,0.91,0.010488996785770277,0.0035253238125070013
2017-06-30,0.006354946558605506,1.04,0.010467094088205212,-0.004112147529599706
2017-07-31,0.020345842191235364,1.15,0.010448561036419389,0.009897281154815975
2017-08-31,0.002913312166594517,1.16,0.010446876213529768,-0.00753356404693525
2017-09-30,0.019949134090480908,1.15,0.010448561036419389,0.00950057305406152
2017-10-31,0.023290591341503537,1.15,0.010448561036419389,0.012842030305084148
2017-11-30,0.030108233001528758,1.16,0.010446876213529768,0.01966135678799899
2017-12-31,0.012055118772053673,1.3,0.010423288693075083,0.00163183007897859
2018-01-31,0.05482795320381848,1.41,0.010404755641289258,0.04442319756252922
2018-02-28,-0.037038042010599334,1.42,0.010403070818399637,-0.047441112828998974
2018-03-31,-0.027793180446785738,1.51,0.010387907412393054,-0.03818108785917879
2018-04-30,0.005154941625325805,1.69,0.010357580600379886,-0.005202638975054082
2018-05-31,0.024018407633594224,1.7,0.010355895777490265,0.013662511856103959
2018-06-30,0.005734591306937562,1.82,0.010335677902814821,-0.004601086595877259
2018-07-31,0.03637649012042034,1.91,0.010320514496808238,0.0260559756236121
2018-08-31,0.031420717244175105,1.91,0.010320514496808238,0.021100202747366868
2018-09-30,0.005928388797259226,1.95,0.010313775205249755,-0.004385386407990529
2018-10-31,-0.07160816826779587,2.19,0.010273339455898867,-0.08188150772369474
2018-11-30,0.018379442875224975,2.2,0.010271654633009246,0.00810778824221573
2018-12-31,-0.09216849121190586,2.27,0.010259860872781903,-0.10242835208468776
2019-01-31,0.07702183827280835,2.4,0.010237958175216838,0.06678388009759152
2019-02-28,0.03190121043283947,2.4,0.010237958175216838,0.021663252257622632
2019-03-31,0.017938893906731364,2.41,0.010236273352327217,0.007702620554404148
2019-04-30,0.04004009081685659,2.42,0.010234588529437597,0.029805502287418992
2019-05-31,-0.06589540178536724,2.39,0.010239642998106459,-0.07613504478347369
2019-06-30,0.06727209142438483,2.38,0.010241327820996078,0.05703076360338875
2019-07-31,0.015006203075623779,2.4,0.010237958175216838,0.004768244900406941
2019-08-31,-0.016885380278590722,2.13,0.010283448393236588,-0.027168828671827308
2019-09-30,0.019271362519802493,2.04,0.010298611799243173,0.00897275072055932
2019-10-31,0.02186375585533068,1.83,0.010333993079925202,0.011529762775405478
2019-11-30,0.035558811971727534,1.55,0.010381168120834571,0.025177643850892963
2019-12-31,0.028641002774139,1.55,0.010381168120834571,0.01825983465330443
2020-01-31,-0.00040409198473593096,1.55,0.010381168120834571,-0.010785260105570502
2020-02-29,-0.08247466682244964,1.58,0.010376113652165711,-0.09285078047461535
2020-03-31,-0.13338453758526986,0.65,0.010532802180900408,-0.14391733976617027
2020-04-30,0.11954462178744146,0.05,0.010633891554277632,0.10891073023316383
2020-05-31,0.04654489075005848,0.05,0.010633891554277632,0.03591099919578085
2020-06-30,0.01757922563871483,0.08,0.01062883708560877,0.006950388553106061
2020-07-31,0.0572234131921625,0.09,0.010627152262719151,0.04659626092944335
2020-08-31,0.06746829064701437,0.1,0.01062546743982953,0.05684282320718484
2020-09-30,-0.038162551075788025,0.09,0.010627152262719151,-0.04878970333850718
2020-10-31,-0.025249600471817072,0.09,0.010627152262719151,-0.03587675273453622
2020-11-30,0.10325742601987277,0.09,0.010627152262719151,0.09263027375715362
2020-12-31,0.03637847980693253,0.09,0.010627152262719151,0.02575132754421338
2021-01-31,-0.010242688997085511,0.09,0.010627152262719151,-0.020869841259804664
2021-02-28,0.027426051457091434,0.08,0.01062883708560877,0.016797214371482662
2021-03-31,0.044398909101802775,0.07,0.010630521908498392,0.03376838719330438
2021-04-30,0.05155807915110317,0.07,0.010630521908498392,0.04092755724260478
2021-05-31,0.00654461040493362,0.06,0.010632206731388011,-0.004087596326454391
2021-06-30,0.02217977996644685,0.08,0.01062883708560877,0.01155094288083808
2021-07-31,0.02411919454083652,0.1,0.01062546743982953,0.013493727101006991
2021-08-31,0.029325816530729444,0.09,0.010627152262719151,0.01869866426801029
2021-09-30,-0.04772665824102186,0.08,0.01062883708560877,-0.05835549532663063
2021-10-31,0.06781152018535933,0.08,0.01062883708560877,0.05718268309975055
2021-11-30,-0.008067355404552261,0.08,0.01062883708560877,-0.01869619249016103
2021-12-31,0.04521020082198522,0.08,0.01062883708560877,0.03458136373637645
2022-01-31,-0.05418293741432855,0.08,0.01062883708560877,-0.06481177449993732
2022-02-28,-0.029961460945687104,0.08,0.01062883708560877,-0.04059029803129587
2022-03-31,0.036901147585728815,0.2,0.010608619210933326,0.02629252837479549
2022-04-30,-0.09186220104445664,0.33,0.01058671651336826,-0.1024489175578249
2022-05-31,0.0022546934403835602,0.77,0.010512584306224964,-0.008257890865841404
2022-06-30,-0.0860595908086776,1.21,0.010438452099081666,-0.09649804290775926
2022-07-31,0.08809097737433619,1.68,0.010359265423269507,0.07773171195106668
2022-08-31,-0.04165748742173719,2.33,0.01024975193544418,-0.05190723935718137
2022-09-30,-0.0970021617884629,2.56,0.01021100100898291,-0.1072131627974458
2022-10-31,0.07814129136926858,3.08,0.01012339021872265,0.06801790115054593
2022-11-30,0.054101230983634695,3.78,0.010005452616449223,0.04409577836718547
2022-12-31,-0.05935518669668306,4.1,0.009951538283981369,-0.06930672498066442
2023-01-31,0.06098888278832892,4.33,0.009912787357520101,0.051076095430808814
2023-02-28,-0.02546396823996753,4.57,0.009872351608169211,-0.03533631984813674
2023-03-31,0.0364068676345498,4.65,0.009858873025052247,0.026547994609497548
2023-04-30,0.015848727752841033,4.83,0.00982854621303908,0.006020181539801953
2023-05-31,0.004605494761266685,5.06,0.009789795286577812,-0.005184300525311127
2023-06-30,0.06278679138956424,5.08,0.00978642564079857,0.05300036574876567
2023-07-31,0.03220911271346324,5.12,0.00977968634924009,0.022429426364223147
2023-08-31,-0.01638556228196679,5.33,0.00974430506855806,-0.02612986735052485
2023-09-30,-0.04859642967965842,5.33,0.00974430506855806,-0.05834073474821648
2023-10-31,-0.021947724150478246,5.33,0.00974430506855806,-0.031692029219036306
2023-11-30,0.08740982448336337,5.33,0.00974430506855806,0.07766551941480532
2023-12-31,0.044643707498547174,5.33,0.00974430506855806,0.03489940242998911
